,gene_id,type,rna_ctrl_cpm,rna_kd_cpm,rpf_ctrl_cpm,rpf_kd_cpm,TE_ctrl,TE_kd,delta_TE,delta_RNA,delta_RPF
306,ENSMUSG00000026239,cytoplasm,22.87464071171111,23.341989321039883,18.326227731603502,19.73039121718934,0.7840217934311067,0.827548026782221,0.07794928376266197,0.028560426285942242,0.10378026741165947
307,ENSMUSG00000026240,cytoplasm,81.65118388574908,83.39898267829876,45.69958054589734,37.02954939339801,0.5562863294758305,0.4413587413256685,-0.3338758810599407,0.03037195120169578,-0.2998527849184818
308,ENSMUSG00000053333,cytoplasm,48.724010484586444,51.87108738008864,15.078541804483894,7.948261864744521,0.30632493484466183,0.1517681274604665,-1.013193962183717,0.08940835481148568,-0.8828337406976243
309,ENSMUSG00000026254,cytoplasm,319.0140475938186,375.3359463393601,164.31744274117062,142.69467771294282,0.5142729841726983,0.3796727777180127,-0.4377778055118229,0.2342236966736042,-0.20289106075589736
310,ENSMUSG00000026255,,1.3334992343149974,4.700817293820532,1.0825619757065361,2.711759930324601,0.5904349210764659,0.521410343244828,-0.179358849662815,1.504138692972461,1.0211020605948082
311,ENSMUSG00000048000,integral membrane,299.0115590790936,316.899924462729,83.74390140644132,43.85570370076683,0.279601567511879,0.13817175216724611,-1.0169097475225015,0.0836901026692285,-0.9254526177029057
312,ENSMUSG00000026288,,109.34693721382979,124.73375543430689,41.446658498478804,19.356355364730774,0.3773128277377282,0.15456180562184307,-1.2875772959420038,0.1891288332232346,-1.0789550486984218
313,ENSMUSG00000026289,,122.16904523608939,135.51321578048157,35.64721934290808,22.16162425817002,0.2905966967811748,0.16293728613797173,-0.8347015197545147,0.1489755984631138,-0.6736334016857795
314,ENSMUSG00000056055,,7.282957356643447,2.5125057949730434,0.7732585540760971,0.65456274180249,0.09935279337179614,0.217281819970191,1.1289350333603947,-1.3693544359504746,-0.14117883479322943
315,ENSMUSG00000070738,cytoplasm,185.76670102649695,159.50359369377256,19.48611556271765,13.371781725393724,0.10461405852646576,0.08357175871303048,-0.32398933885264425,-0.21926547762920467,-0.5268449989253265
316,ENSMUSG00000005501,nucleus,44.723512781641446,40.848481311819796,7.036652842092484,7.013172233598107,0.15559721943911053,0.1696113620403595,0.12441653813071119,-0.1292387175938492,-0.004501764604970315
317,ENSMUSG00000044783,,236.02936447375453,219.6416356250628,49.10191818383217,32.54111916389522,0.2075933290273587,0.14781901238945122,-0.4899282437491719,-0.10358727182194993,-0.586133358629084
318,ENSMUSG00000049866,cytoplasm,13.74529979986228,8.672197421358568,4.252922047418535,4.768957118846713,0.2985491430274883,0.5199361613980987,0.8003660701739547,-0.6351466714874401,0.14870269823402982
319,ENSMUSG00000097398,,1.6412298268492274,2.350408646910266,3.247685927119608,1.2156165204903386,1.5167385987231956,0.42647096296456316,-1.8304530451804006,0.4127291107824107,-1.1272729401992612
320,ENSMUSG00000036206,nucleus,68.82907586348948,97.66353170782313,27.75998209133189,20.665480848335754,0.4004089445241117,0.21052095914646907,-0.9275103291712121,0.5017266249792707,-0.4170472864996757
321,ENSMUSG00000102700,,495.44625398011055,409.2952988585119,1.3918653973369748,0.7480717049171314,0.0028064843441539416,0.0018254765415828126,-0.6204908818773749,-0.2752803493252589,-0.6001086241835494
322,ENSMUSG00000055013,nucleus,74.77853398581793,90.53125719306095,11.908181732771896,14.213362393425497,0.15818827894569962,0.156137164658525,-0.01882872973277072,0.2741234727211328,0.24583525669116169
323,ENSMUSG00000034486,nucleus,11.180878195410362,6.402837348479691,7.113978697500094,1.776670299178187,0.6090277270672432,0.2573826108722507,-1.2425933245124883,-0.7588873478612608,-1.7417251538434853
324,ENSMUSG00000044337,integral membrane,9.539648368561133,14.102451881461597,20.568677538424183,39.741309323722604,2.048744814891565,2.7215504386750147,0.409688475819177,0.5405018899443759,0.9335774862455333
325,ENSMUSG00000034432,nucleus,116.322163977939,103.01273759389477,73.53688849263683,57.788539204848405,0.629477198406663,0.5582746679115634,-0.17317902570897237,-0.17450570700753865,-0.3450320190641998
326,ENSMUSG00000026303,,1.3334992343149974,1.7020200546591584,0.5412809878532681,0.4675448155732071,0.29521746053823295,0.21232541210691946,-0.47550100151362784,0.26422794458306365,-0.10595903799980473
327,ENSMUSG00000026304,,4.71853575219153,1.8641172027219353,0.9279102648913166,0.4675448155732071,0.17781046426703884,0.19776718981398111,0.15346286814475363,-1.1423435037388698,-0.5615049260701113
328,ENSMUSG00000026305,nucleus,45.33897396670991,34.28354681527733,15.851800358559993,7.106681196712748,0.3458149034939613,0.2043115739304484,-0.7592291129698086,-0.39816970285237385,-1.1041104407288724
329,ENSMUSG00000070732,cytoplasm,11.283455059588439,4.943963015914698,2.8610566500815597,0.7480717049171314,0.2428028651709805,0.13741307623329618,-0.8212661484721764,-1.1140334469170954,-1.4292140361412975
330,ENSMUSG00000034343,nucleus,51.391008953216435,33.95935251915178,15.155867659891504,13.465290688508365,0.2920711692762736,0.3907586679414432,0.41995792103335794,-0.590588993466576,-0.16485786220091825
331,ENSMUSG00000083064,,3.1798827895203785,2.5125057949730434,2.6290790838587306,1.2156165204903386,0.7144464196919148,0.4035233799446405,-0.8241735546976646,-0.2886957981719047,-0.8670110079378457
332,ENSMUSG00000026307,,32.10655848773801,30.960555279990405,19.950070695163305,13.932835504081572,0.6118422679494282,0.4428668019392257,-0.46628692179523046,-0.05161804292618388,-0.5027510680575946
333,ENSMUSG00000047443,,3.2824596536984547,5.430254460103029,2.2424498068206815,4.768957118846713,0.5928549177327072,0.804174112751961,0.43982880042318395,0.648769316660418,0.9420522222436936
334,ENSMUSG00000026309,nucleus,60.725503593421415,48.38599869673892,30.54371288600584,22.81618699997251,0.4988723831303482,0.4667223255785613,-0.09610632598893232,-0.32471140927296904,-0.41296923938957697
335,ENSMUSG00000067071,nucleus,13.642722935684205,11.75204323455133,6.108742577201167,6.452118454910258,0.4319353921434674,0.5266157106526514,0.2859350286190625,-0.20703754977831812,0.07307686277570413
336,ENSMUSG00000034292,,40.107553893628,52.76262169443391,11.830855877364286,6.732645344254182,0.2913461842187136,0.12640469301115462,-1.204684388464581,0.39137531745392007,-0.7696776244572741
337,ENSMUSG00000026311,,35.49159500561454,35.58032399977955,4.6395513244565825,5.423519860649202,0.12890652175133754,0.15031793674253977,0.2216919140035425,0.0035522557551894707,0.2048122859769257
338,ENSMUSG00000026313,nucleus,87.49806514389944,87.69455710196235,21.41926194790789,17.766702991781873,0.24340605572272409,0.20144897344675888,-0.2729506076957624,0.0032178202172001846,-0.26298296015709965
339,ENSMUSG00000026260,cytoplasm,174.4832459669085,200.7573178757493,155.73427279092596,146.99609001621633,0.8899953360127817,0.7303887956360804,-0.28513314155421454,0.20182444604571437,-0.08303425875885129
340,ENSMUSG00000073616,nucleus,56.8275827546545,47.41341580836227,38.43095013758202,46.75448155732071,0.670374508934999,0.9758119050481203,0.541635793020633,-0.2587997796811541,0.27953360414250383
341,ENSMUSG00000034220,,42.56939863390184,50.898504491711975,54.59205391777245,88.55298806956543,1.2675369438476585,1.7228709073402053,0.442786809319057,0.2550632031178255,0.6928197702663175
342,ENSMUSG00000047067,,6.052034986506526,4.052428701569425,1.7784946743750234,3.085795782783167,0.271441571670132,0.6778350601557704,1.320292571802086,-0.5253066382609677,0.6542123280990952
343,ENSMUSG00000026269,,16.412298268492275,21.55892069234934,2.3197756622282912,2.9922868196685255,0.1371650159783457,0.1356497383258799,-0.016026303567534317,0.3832894781986935,0.30859166340973254
344,ENSMUSG00000026270,nucleus,39.69724643691569,52.76262169443391,4.175596192010924,5.610537786878485,0.10387766730649013,0.10533724417596217,0.020130099330913698,0.4060267643538138,0.38614902000149653
345,ENSMUSG00000014602,,19.797334786368808,31.85208959433568,6.186068432608777,5.049484008190637,0.30477244907854545,0.15607906850859857,-0.9654554185235915,0.672568596039377,-0.26880448545600144
346,ENSMUSG00000084989,,10.565417010341902,6.48388592251108,0.6186068432608777,0.9350896311464142,0.05590452150901485,0.13389245493434399,1.2600377878354778,-0.6639559227084377,0.359437784484412
347,ENSMUSG00000047793,,16.104567675958048,19.127463471407683,6.650023565054435,7.667734975400596,0.40049362891170504,0.3906635713051038,-0.03585255929174669,0.2412935794474107,0.1919880580367037
348,ENSMUSG00000026273,,20.823103428149572,22.207309284600445,34.178028090163494,20.104427069647908,1.6028636828278742,0.8853724947183527,-0.8562952752504266,0.09073933568813342,-0.7510675160358922
349,ENSMUSG00000026274,nucleus,103.5000559556794,94.9889287647873,25.904161561549255,17.57968506555259,0.24907834254039785,0.1841018146601652,-0.4360957369755982,-0.12317892645222095,-0.5463957834449644
350,ENSMUSG00000026275,nucleus,184.74093238471616,175.3891142039247,100.2916344636698,67.23294447942719,0.541411842256224,0.3822461940508595,-0.5022243068159855,-0.07473672675673804,-0.573446283621819
351,ENSMUSG00000034088,nucleus,1072.1333843892578,1082.322657615162,263.4491893737263,118.10182041379211,0.24560972388877356,0.10906847911171602,-1.1711334575718721,0.013639919502756115,-1.154134081376923
352,ENSMUSG00000026276,nucleus,9.43707150438306,9.563731735703842,1.1598878311141456,0.65456274180249,0.11672330531208722,0.06504175180666329,-0.8436546224836445,0.018272719172407914,-0.5237391781718058
353,ENSMUSG00000034066,cytoplasm,6.2571887148626795,4.943963015914698,1.8558205297826331,1.6831613360635456,0.2746438804795682,0.3091794215249164,0.1708821524629358,-0.3117658815021014,-0.1098108867903489
354,ENSMUSG00000026277,cytoplasm,96.72998291992634,106.82202057337004,17.862272599157844,12.343183131132667,0.18371156779764428,0.11501072254500022,-0.6756741006397395,0.14247294882181372,-0.5157418114390611
355,ENSMUSG00000026278,integral membrane,17.74579750280727,19.532706341564626,5.1808323123098505,5.610537786878485,0.28394660806208855,0.2800688879084463,-0.019837950636732105,0.13479312602715599,0.10519703894385524
356,ENSMUSG00000026279,,43.49259041150453,42.71259851454173,15.851800358559993,19.54337329096006,0.3603288692546411,0.4522610063447909,0.32784136914261963,-0.0258085663275045,0.2936758464837137
357,ENSMUSG00000026280,,51.801316409928745,70.35016225924521,20.259374116793744,22.348642184399303,0.38735877999712753,0.31543529995914776,-0.2963263213161589,0.4379238979991351,0.1383454855408628
358,ENSMUSG00000026281,nucleus,292.34406290751866,262.6784284357301,271.4910783361177,241.44014276200417,0.9270841130962443,0.9174009594823819,-0.015147822279681672,-0.15409140305420443,-0.16890916850466375
359,ENSMUSG00000026283,nucleus,163.71267522821043,174.74072561167358,43.61178244989188,34.785334278646616,0.2655810971308,0.19850028671833692,-0.42001137455687454,0.09377260350579064,-0.3220953798560755
360,ENSMUSG00000073609,,15.796837083423814,20.667386378004064,9.047125082690336,7.4807170491713135,0.5551460713743368,0.3534076865032731,-0.6515340084315469,0.37725115397518216,-0.25854798594743
361,ENSMUSG00000051185,integral membrane,6.154611850684604,5.187108738008863,2.6290790838587306,3.9273764508149402,0.39507624829962995,0.6905752345769232,0.8056674820274472,-0.22665913025934836,0.5007139265863367
362,ENSMUSG00000081051,,9.847378961095364,11.589946086488554,6.2633942880163875,5.23650193441992,0.6053121579451025,0.43312864234126847,-0.48288374900106623,0.22454243841372312,-0.23757619853160294
363,ENSMUSG00000040693,integral membrane,35.28644127725839,24.962960801667656,27.450678669701446,38.24516591388834,0.7670692499716599,1.5019920979253731,0.9694484894908653,-0.49101290070148274,0.4711330085398835
364,ENSMUSG00000097814,,29.644713747464174,19.127463471407683,2.6290790838587306,2.337724077866036,0.08721526121905514,0.11910474734911705,0.4495784083366714,-0.6190312895726082,-0.1410038037076884
365,ENSMUSG00000044768,cytoplasm,17.643220638629195,21.639969266380728,2.5517532284511204,3.085795782783167,0.14064499789073376,0.13937669676303074,-0.013068874981311485,0.2872226452209894,0.2326550192288248
366,ENSMUSG00000040648,,238.59378607820645,183.81816590318908,51.26704213524524,26.650054487672808,0.21442231091056474,0.14458723781827576,-0.5685148112924314,-0.37537836952837456,-0.9310787944690642
367,ENSMUSG00000026333,,20.41279597143727,13.291966141147713,6.340720143423996,3.9273764508149402,0.30319810665604746,0.28475827236102247,-0.09052299100872507,-0.6005578205909203,-0.6276961619263743
368,ENSMUSG00000026335,,7.6932648133557535,9.077440291515511,4.098270336603314,8.041770827859164,0.5001999117522441,0.8396576311713715,0.7472963885929891,0.22520168178558775,0.8934439056574544
369,ENSMUSG00000089782,,3.7953439745888384,4.457671571726367,1.3918653973369748,0.8415806680317728,0.32404049723868916,0.16975321092895962,-0.9327352627219434,0.2068890329616213,-0.49587564213714486
370,ENSMUSG00000082431,,1.436076098493074,1.8641172027219353,1.623842963559804,2.2442151147513942,0.8387288933651452,0.9492825111071095,0.17863294792066844,0.28816590026140554,0.36971647900245785
371,ENSMUSG00000100222,,3.590190246232685,4.700817293820532,2.3197756622282912,1.5896523729489043,0.5671559322613284,0.3056543391435199,-0.8918443921340662,0.34657040801556516,-0.4323174274938155
372,ENSMUSG00000067017,,4.5133820238353755,3.9713801275380365,2.70640493926634,1.4026344467196212,0.5398361677604344,0.313691613486666,-0.783174677843616,-0.16506397325315403,-0.7529582328849916
373,ENSMUSG00000056536,,41.03074567123068,34.364595389308725,14.459934961223018,23.377240778660354,0.34817421954549094,0.6705151893381507,0.9454606311828548,-0.2524170361687261,0.6745322272876444
374,ENSMUSG00000026319,,84.21560549020099,102.68854329776921,25.130903007473158,20.104427069647908,0.29665022001619334,0.19483196900680094,-0.6065324313170126,0.28458314323033473,-0.3149299590605237
375,ENSMUSG00000038866,cytoplasm,63.9053863829418,68.48604505652327,15.69714864774477,14.213362393425497,0.24372415925606908,0.20603242846839342,-0.24237783765364318,0.0991232041517307,-0.13861288453441079
376,ENSMUSG00000044340,cytoplasm,26.464830957943793,39.551704127317585,10.361664624619701,10.005459053266634,0.3842658847289073,0.24981356652044004,-0.6212530721656804,0.5707846383487327,-0.04810601868457187
377,ENSMUSG00000009905,integral membrane,46.87762692938106,50.97955306574337,41.678636064701635,53.67414482780418,0.8797113482873661,1.0426303577122775,0.24512564378204924,0.11979359038081139,0.3610920313760566
378,ENSMUSG00000009907,nucleus,166.99513488190888,134.86482718823046,58.76765010978338,27.585144118819223,0.350861833397233,0.20378369102086558,-0.7838644244813933,-0.3072662693606727,-1.0774376514163153
379,ENSMUSG00000026315,cytoplasm,1.436076098493074,1.0536314624080505,0.38662927703804856,0.4675448155732071,0.1996973555631298,0.3009367580961164,0.5916451078436056,-0.31749133760392756,0.12599748483730644
380,ENSMUSG00000038702,integral membrane,10.873147602876132,13.45406328921049,4.562225469048973,6.452118454910258,0.4011400914110392,0.4623827713250478,0.20498148152040008,0.2950536961356054,0.45768089816666313
381,ENSMUSG00000097648,,1.2309223701369205,1.62097148062777,0.9279102648913166,2.0571971885221116,0.5360784983198966,0.9699315654698091,0.8554386891257826,0.2931841990300367,0.8406580948249942
382,ENSMUSG00000026374,nucleus,225.97683178430302,203.83716368894204,127.66498727796363,115.39006048346752,0.5636999876417912,0.5647042290315983,0.002567899754411629,-0.1484118552785736,-0.14524535712214082
383,ENSMUSG00000026377,cytoplasm,146.47976204629356,116.38575230907388,106.6323546070938,50.02729526633317,0.7254900478986235,0.4280016535638068,-0.7613394534573322,-0.330518436528461,-1.0842593889065562
384,ENSMUSG00000064302,,149.45449110745778,171.41773407638667,30.2344094643754,14.867925135227987,0.20162390096545585,0.086482789079932,-1.221181713378665,0.19719364159534614,-0.9999323691229978
385,ENSMUSG00000026380,nucleus,868.7234627241318,1078.7565203577808,173.98317466712186,147.08959897933096,0.20015931705508905,0.13628789468009864,-0.5544913469047192,0.31223878645568526,-0.24149687018722688
386,ENSMUSG00000048402,nucleus,123.91285192711666,197.35327776643098,57.22113300163119,37.68411213520049,0.4599294374760606,0.1904649372535905,-1.271887103397856,0.6692954416491892,-0.5961271403374093
387,ENSMUSG00000100767,,9.949955825273442,8.915343143452734,1.623842963559804,0.8415806680317728,0.15539232803573247,0.08938396139252698,-0.797827387557096,-0.15041126353967416,-0.6627432924055502
388,ENSMUSG00000037035,,52.62193132335335,102.93168901986338,25.130903007473158,63.773112844185455,0.47307961855718833,0.6165722850367283,0.3821870343596637,0.9612987569883691,1.3263310385695517
389,ENSMUSG00000004451,,91.39598598266635,100.66232894698452,24.89892544125033,27.211108266360657,0.27094682292158906,0.2689845968317021,-0.010486169941334778,0.13859840497467957,0.12569694868401537
390,ENSMUSG00000098923,integral membrane,6.975226764109217,11.103654642300222,13.68667640714692,27.117599303246013,1.8309379553354443,2.3369877973092126,0.352067297424267,0.6343900127473483,0.9610512761870909
391,ENSMUSG00000026383,,83.39499057677638,88.82923713840178,33.25011782527218,21.69407944259681,0.3963301932174768,0.2428553084919465,-0.7066058567636933,0.09054777254148227,-0.6047176684153461
392,ENSMUSG00000026384,cytoplasm,73.95791907239331,50.33116447349226,5.335484023125071,4.4884302295027885,0.07165771068538099,0.08830075556981273,0.3013038295623427,-0.5507120153796778,-0.22626642852121126
393,ENSMUSG00000036975,,18.156104959519578,16.04761765821492,11.753530021956676,12.53020105736195,0.6300098572268832,0.7572208469018765,0.26533972874085165,-0.17302428148698645,0.08866192137382711
394,ENSMUSG00000050777,integral membrane,2.666998468629995,6.48388592251108,8.815147516467508,17.860211954896513,2.7834391471243225,2.557345889245971,-0.12222123974564303,1.1409138238563281,0.9789321924250509
395,ENSMUSG00000026385,nucleus,134.27311520910243,109.98291496059417,233.988038463427,230.12555822513255,1.736162572931487,2.0829062874310584,0.26269588521280307,-0.28670944473170223,-0.023961927691808604
396,ENSMUSG00000026388,,5.539150665616143,6.48388592251108,5.1808323123098505,5.517028823763844,0.8578743268994561,0.7899654841126296,-0.11897669848152187,0.20968432762526845,0.08294894990812507
397,ENSMUSG00000026389,,14.05303039239651,12.076237530676885,27.75998209133189,26.276018635214243,1.9075052647341124,2.0893386095101847,0.13135928339262692,-0.2106192267550746,-0.07781909121511799
398,ENSMUSG00000003721,,42.979706090614144,34.364595389308725,9.588406070543606,16.27055958194761,0.22052600931940133,0.4666785717793529,1.0814804049730713,-0.3185794492715397,0.7332325758303306
399,ENSMUSG00000026339,,115.19381847198015,70.67435655537076,18.016924309973064,7.761243938515238,0.15572936002917542,0.10904550900263223,-0.5141106104494844,-0.7008823326181934,-1.1644135473815451
400,ENSMUSG00000001674,,85.95941218122829,80.64333116123156,34.641983222609156,11.87563831555946,0.4006733604664789,0.14635384258458162,-1.4529659677849425,-0.0915504972608181,-1.505692672508022
401,ENSMUSG00000100405,,2.359267876095765,4.133477275600813,1.3918653973369748,0.4675448155732071,0.4867908351551589,0.10090581819300744,-2.27029264447044,0.6964495081551683,-0.9674090553837669
402,ENSMUSG00000026341,nucleus,220.54025798286494,183.81816590318908,56.98915543540836,51.89747452862599,0.25782251593203515,0.281564621014537,0.12708780733693814,-0.26211088495486123,-0.1337925585597617
403,ENSMUSG00000026342,integral membrane,21.438564613218034,20.505289229941287,14.691912527445846,22.348642184399303,0.6696843110051938,1.0639530805671162,0.66788145571359,-0.06271648582411071,0.588804929644227
404,ENSMUSG00000036155,integral membrane,23.592678760957643,40.44323844166286,16.779710623451308,44.51026644256932,0.6964651290931977,1.087121296132666,0.6423898925171176,0.7650304085860249,1.3811750474651152
405,ENSMUSG00000026349,nucleus,268.1359229614925,238.039661930188,43.30247902826144,36.84253146716872,0.16119392578210254,0.15445033823327545,-0.061654349935520436,-0.171423077313392,-0.23019279051956154
406,ENSMUSG00000036104,cytoplasm,132.42673165389704,126.1115811928405,23.893689320951403,16.27055958194761,0.17975082230385153,0.1285076722734086,-0.4841438755724634,-0.07022188624350445,-0.5405771409819877
407,ENSMUSG00000036086,,102.88459477061095,81.0485740313885,17.707620888342625,8.228788754088447,0.17127910524418244,0.10090659281082144,-0.7633287271416633,-0.3422896720783051,-1.0606890458462055
408,ENSMUSG00000056211,,149.3519142432797,165.25804245000114,35.72454519831569,29.54883234422669,0.23839899128894712,0.17826484861595615,-0.4193558801734292,0.14554135717415217,-0.2696586458535979
409,ENSMUSG00000026353,,80.00995405889984,88.99133428646456,110.11201810043623,118.2888383400214,1.3676820386691562,1.3217909787932665,-0.04923881417750564,0.15258082303245857,0.10289113944423889
410,ENSMUSG00000026355,nucleus,902.2660973103627,630.4768573901711,494.88547460870217,208.3379698194211,0.5481879260675925,0.3301832188919619,-0.7314037537868087,-0.5167651484082061,-1.246167528411199
411,ENSMUSG00000026356,cytoplasm,339.5294204294339,267.86553717373897,145.06330474467583,69.9447044097518,0.4266198629561842,0.26063221509872864,-0.7109357202203852,-0.3414601621676763,-1.0470835474018214
412,ENSMUSG00000100078,,7.488111084999601,8.672197421358568,1.9331463851902428,1.4026344467196212,0.2420029421999881,0.15292240041120547,-0.6622248361283827,0.19941301220185492,-0.35482471648911995
413,ENSMUSG00000045382,,4.615958888013452,5.430254460103029,7.345956263722923,17.953720918011154,1.4358904018822927,3.0274790127132647,1.076171322946413,0.21308933968347343,1.2338905451561262
414,ENSMUSG00000097283,,8.411302862602291,6.889128792668022,2.4744273730435107,1.5896523729489043,0.2776729072274988,0.21513393764719077,-0.3681512894319534,-0.2702320990780289,-0.5093489915469036
415,ENSMUSG00000026399,,13.950453528218434,9.563731735703842,7.191304552907704,25.43443796718247,0.49765251580960623,2.527336641630345,2.3444072022954465,-0.521949401913461,1.7535688796455604
416,ENSMUSG00000026409,,20.720526563971497,17.425443416748525,0.5412809878532681,0.65456274180249,0.02550742490868546,0.03651584658658449,0.5176054189056165,-0.24345164866593905,0.1489871449611686
417,ENSMUSG00000016528,nucleus,31.798827895203782,41.33477275600813,7.809911396168581,8.976860459005577,0.2418016969999185,0.2145789224519299,-0.17231599892154392,0.3732207871305837,0.18957610071141318
418,ENSMUSG00000016526,nucleus,113.96289610184323,146.29267612665623,83.6665755510337,56.57292268435806,0.7309493154584474,0.38539336005800173,-0.9234396564976193,0.35889997507243887,-0.5604409754097261
419,ENSMUSG00000026427,cytoplasm,315.11612675505165,322.0870332007379,135.78420209576265,90.42316733185827,0.43021946784469667,0.2803062678455218,-0.618068805168192,0.03151752534935426,-0.583898489529215
420,ENSMUSG00000026430,nucleus,6.462342443218834,5.754448756228583,0.4639551324456583,0.4675448155732071,0.06663779270115336,0.0747539605480972,0.16580940301475477,-0.15469003860887076,0.0053624894107342155
421,ENSMUSG00000042349,nucleus,2.666998468629995,7.213323088793576,2.0104722405978523,1.1221075573756971,0.6348194546073015,0.14547654032617524,-2.1255598198952343,1.2842363727149768,-0.6300892888119504
422,ENSMUSG00000026425,cytoplasm,150.58283661341665,205.0528922994129,25.440206429103593,17.018631286864743,0.16838581402994668,0.08279441411155153,-1.0241652591944184,0.4441698958975513,-0.5662998974103717
423,ENSMUSG00000055184,,19.899911650546883,17.587540564811302,12.449462720625165,7.4807170491713135,0.6102704234158494,0.4135839818778234,-0.5612683611917034,-0.17356665179587338,-0.6983019608162198
424,ENSMUSG00000042268,,2.359267876095765,2.5125057949730434,1.3145395419293653,1.6831613360635456,0.45974689986876127,0.5587246799233483,0.28129770186588354,0.07531822856576698,0.26681525376355886
425,ENSMUSG00000042251,,8.000995405889984,10.212120327954949,7.809911396168581,14.306871356540137,0.9187055189745685,1.335577917212536,0.5397897442420148,0.3335403859385204,0.833361836528673
426,ENSMUSG00000013275,integral membrane,101.75624926465211,160.23303086005504,51.65367141228329,84.43859369252121,0.5051395076949972,0.525334420938277,0.05655423433150042,0.652477420914984,0.7036514061875856
427,ENSMUSG00000026433,,8.924187183492673,13.697209011304656,6.882001131277264,5.984573639337051,0.7302487734254387,0.42153169926369194,-0.7927469036222534,0.5911672428955335,-0.18700023826543033
428,ENSMUSG00000026434,nucleus,538.7336906632589,637.2038890347762,177.3081864496491,174.39421620880626,0.32881511211133624,0.27347209136950384,-0.2658829965310512,0.24197604233253678,-0.023839168882841655
429,ENSMUSG00000026435,integral membrane,2.872152196986148,5.268157312040252,0.6959326986684874,1.9636882254074701,0.2063764201658737,0.3404359692667423,0.7221053321746693,0.7744408594014562,1.0426834936506226
430,ENSMUSG00000026436,nucleus,37.440555424998,39.956946997474525,2.0104722405978523,3.1793047458978085,0.05299005821283277,0.07858489040451502,0.5685302384575182,0.092646654891408,0.5514744028337717
431,ENSMUSG00000026437,nucleus,28.41379137732725,33.14886677883789,8.58316995024468,5.330010897534561,0.29685383830275447,0.1584009034410234,-0.9061722033240698,0.21880012137838278,-0.6396972937473273
432,ENSMUSG00000009772,nucleus,11.796339380478821,22.45045500669461,4.484899613641363,3.553340598356374,0.3647345339834562,0.15482658610994293,-1.2361935784200486,0.9002938669757405,-0.29845304302208
433,ENSMUSG00000042066,integral membrane,11.180878195410362,19.28956061947046,0.8505844094837068,1.4961434098342627,0.0728185325841269,0.07560265933151866,0.05413131394471593,0.7605908376576647,0.5636315636676901
434,ENSMUSG00000042046,cytoplasm,32.31171221609417,46.19768719789144,7.9645631069838005,10.285985942610557,0.24273537005719487,0.2202675669786705,-0.14012726250149043,0.5091402190826093,0.3496505473235354
435,ENSMUSG00000026439,nucleus,161.96886853718314,190.30205182570018,36.72978131861462,35.06586116799053,0.22607273411403445,0.18378136310621854,-0.29879653061794764,0.23191338302255815,-0.06596404565227676
436,ENSMUSG00000053024,,9.129340911848828,15.156083343869648,23.893689320951403,52.8325641597724,2.481342133348961,3.3745709574585083,0.4435834185849503,0.7012143810529032,1.1285087235949964
437,ENSMUSG00000026442,,12.719531158081514,15.07503476983826,11.134923178695798,17.11214024997938,0.8423084786852422,1.0986903402050692,0.38336423449000123,0.23656437259140706,0.5981085528160115
438,ENSMUSG00000026443,,6.359765579040757,18.479074879156578,4.562225469048973,18.701792622928288,0.6650701713464291,0.9853901068416769,0.5671884203478151,1.4681784903047461,1.9233973320784457
439,ENSMUSG00000054387,nucleus,303.73009483128516,315.6841958522582,28.223937223777547,24.686366262265334,0.09277168072221621,0.07807590191446637,-0.24880714864704556,0.05560238447779753,-0.1896105209119261
440,ENSMUSG00000026447,,22.361756390820723,38.254926942815366,4.020944481195705,6.826154307368824,0.17588082089835247,0.17613642563282653,0.002095123186694803,0.7614434877919081,0.6964318872207258
441,ENSMUSG00000046062,,254.5957768899864,217.37227555218394,66.65488736135958,108.09636136052549,0.2612935744134464,0.4961455563199213,0.9250917851159968,-0.22755639146473783,0.6934114606316681
442,ENSMUSG00000070644,,22.259179526642647,38.254926942815366,7.036652842092484,8.41580668031773,0.30917866937404953,0.21715449735553957,-0.5097189574612793,0.7679311838319354,0.24244139535906806
443,ENSMUSG00000070643,nucleus,66.16207739485948,75.78041671934824,28.842544067038425,21.974606331940734,0.4326679454676365,0.2880766424335351,-0.5868075516024662,0.19444644815190593,-0.38469811592917313
444,ENSMUSG00000090553,nucleus,183.61258687875733,129.35352415409605,102.45675841508287,84.34508472940657,0.5564897009597349,0.6495402052339757,0.2230638407262473,-0.5037030915691121,-0.27913554758899295
445,ENSMUSG00000102976,,19.69475792219073,20.424240655909898,1.7784946743750234,2.2442151147513942,0.0880671450099805,0.10725431577931753,0.28435989914275916,0.05119441576106265,0.2683125780710611
446,ENSMUSG00000094410,nucleus,129.14427200019858,97.09619168960342,10.670968046250142,9.07036942212022,0.08230959904062554,0.09293773932253192,0.17520386300908353,-0.4096617073604465,-0.2231076915260921
447,ENSMUSG00000051998,integral membrane,2.666998468629995,3.322991535286928,1.0825619757065361,1.30912548360498,0.3418258601731624,0.34243483709589895,0.0025679341862365757,0.2715858360534411,0.19303047983082355
448,ENSMUSG00000026463,,41.8513605846553,47.8997072525506,23.429734188505744,51.33642074993814,0.5532227032393093,1.0606762657068092,0.9390521229287903,0.19259000284313466,1.1151617335854525
449,ENSMUSG00000020423,nucleus,22.566910119176878,32.581526760618175,14.691912527445846,26.556545524558164,0.6369259017154445,0.8027605774281356,0.33384422658755825,0.5202010548258542,0.8326741495091374
